0,1,2,3,4,5,6,7
-5360.685927949658,-6161.593635272222,-5934.097580206106,-6136.470274504456,-28440.67256935508,-40971.10521448913,-50337.871949419015,-111543.45262568624
-5364.463372762606,-6169.684966765042,-5936.265699418271,-6133.050457602794,-28441.209011222007,-40964.53380161927,-50337.5813767411,-111540.25632622914
-5363.658709962215,-6184.548876827822,-5939.529054108746,-6139.68892570602,-28444.405310679118,-40957.24713292684,-50331.21112957134,-111536.72475060521
-5367.7267274530805,-6195.076548466272,-5941.116027965072,-6134.9727076259505,-28443.354778689718,-40945.37835662107,-50328.014830114225,-111530.19804122426
-5373.851105433835,-6212.142105357898,-5943.597071599612,-6140.4935885064115,-28445.20997347951,-40932.995490192836,-50319.230594543296,-111524.11836673241
-5376.510963024016,-6228.928265443834,-5947.754496068299,-6139.711277450476,-28446.573429891283,-40920.16558887548,-50316.548385208655,-111519.2233346967
-5377.136811868765,-6249.19012179257,-5950.570815869667,-6145.768600197864,-28448.205107236518,-40904.608774734595,-50306.221879270306,-111512.29429391555
-5382.389471815762,-6270.904841530901,-5954.1247432380615,-6144.40514378609,-28447.95923804751,-40885.56508845867,-50299.73987337827,-111503.33124438897
-5388.938532941167,-6298.72158750553,-5964.56300789869,-6157.011527658883,-28455.983514306965,-40873.51749819726,-50294.97895180929,-111501.16312517681
-5384.535239283471,-6328.941146009105,-5967.669900377978,-6157.659728248087,-28455.9164590736,-40853.199762487384,-50285.3677016935,-111491.70833727221
-5392.358349842829,-6355.5061942942375,-5977.012929560296,-6170.17670514306,-28463.471348699495,-40840.973358270334,-50278.77393707919,-111489.33905235995
-5402.528393569994,-6385.759280414496,-5980.030415061762,-6172.79185924433,-28463.471348699495,-40821.192064427385,-50267.41925089589,-111480.28659585555
-5405.098844182354,-6409.0386222646985,-5983.629045919067,-6179.251513391914,-28465.192433022552,-40804.54001480818,-50255.170494934384,-111472.73170622966
-5411.379684374295,-6437.9729554620935,-5987.317083754192,-6184.638283805643,-28466.64529641215,-40787.53033727769,-50243.301718628616,-111465.24387183713
-5421.9073560127445,-6458.838308911123,-5988.971112843885,-6188.4604321075,-28466.64529641215,-40771.347674292054,-50230.38241033345,-111456.83961592194
-5435.094885241376,-6486.688582502435,-5994.4472902354355,-6195.858859522207,-28469.77454063589,-40756.77433690719,-50219.74297997272,-111450.69288619673
-5430.937460772689,-6506.581635067658,-5998.537659470757,-6200.195097946536,-28471.49562495895,-40742.49157220025,-50209.729398456744,-111443.87560413785
-5445.756667346557,-6538.9357851667155,-6006.517232241301,-6212.488557396956,-28477.77646515089,-40729.907540071916,-50199.51465124067,-111439.67347618027
-5453.624481394825,-6562.181599400235,-6010.80876717672,-6215.953077787528,-28479.184625051574,-40713.63547010845,-50188.42818599084,-111431.02335107606
-5450.852865082367,-6592.758785815095,-6019.5706510032005,-6227.441874437556,-28485.241947798964,-40700.26912692418,-50178.1910870303,-111425.5471736845
-5453.669184883736,-6612.584783146952,-6025.8514911951415,-6229.699400627542,-28487.722991433504,-40687.305115140094,-50170.88206659342,-111418.46167069218
-5460.799391364979,-6637.652264553579,-6033.38402907658,-6240.51764494391,-28493.10976184723,-40675.3022283676,-50159.326214710025,-111412.18083050023
-5472.84698162639,-6657.981176135681,-6039.039020423773,-6242.104618800237,-28494.92025314811,-40660.32655958254,-50149.7373163387,-111402.90485655128
-5472.0870223149095,-6689.541839306574,-6047.935014716985,-6254.66629918412,-28501.290500317875,-40645.28383556412,-50135.54395860958,-111393.83004830242
-5480.960664863666,-6715.223993685722,-6055.5569595762445,-6256.454438740545,-28504.151523608154,-40628.02828884462,-50125.284507904595,-111382.90004526378
-5488.247333556096,-6745.220034744744,-6062.888331757586,-6266.4009650231565,-28508.286596332386,-40608.738733379694,-50107.313705362525,-111369.37723986832
-5494.2152493256635,-6774.176719686595,-6073.438355140491,-6270.223113325013,-28513.40514581265,-40590.83498607099,-50097.47893780219,-111357.46376007365
-5497.947990649699,-6808.833099464548,-6086.424718669024,-6285.399947810167,-28522.859933717245,-40575.21111669673,-50083.19617309525,-111347.24901285756
-5502.999484896599,-6838.873844012481,-6094.918381562041,-6287.702177489064,-28526.25739887445,-40555.809802509524,-50070.32156828899,-111333.05565512844
-5514.711798991179,-6871.227994111538,-6106.630695656621,-6303.795433496885,-28535.89100073469,-40543.9186744593,-50056.418783237794,-111324.71845444661
-5516.835214714434,-6902.341622393325,-6117.136015550615,-6311.372674867234,-28543.13296593821,-40533.033374909566,-50047.76865813359,-111316.96239912063
-5523.876014217855,-6924.302211320664,-6124.243870287403,-6324.493148862499,-28549.70437880807,-40525.00909865011,-50033.910576571296,-111310.03335833948
-5537.175302168764,-6944.910519708457,-6131.3964285131015,-6331.422189643645,-28555.582887599816,-40520.18112184777,-50027.09329451243,-111306.3229687599
-5545.490151106138,-6953.918272723946,-6132.8045884137855,-6340.117018236759,-28558.55566961237,-40516.64954622383,-50014.33044842845,-111301.38323323528
-5547.054773218009,-6964.770044656998,-6135.039762859316,-6344.632070616731,-28561.327285924828,-40514.52613050058,-50007.24494543612,-111298.85748611182
-5549.178188941263,-6968.178685686432,-6135.218576814959,-6351.225835231046,-28563.27188769244,-40512.73799094415,-49997.11960519786,-111295.84000061036
-5559.683508835257,-6976.404127645985,-6136.805550671286,-6357.327861467345,-28566.781111571923,-40514.25790956711,-49991.822241761955,-111296.55525643293
-5563.416250159294,-6978.795764302703,-6137.140826838116,-6365.486248193532,-28570.692666851603,-40519.175293347274,-49986.70369228169,-111299.59509367886
-5568.423040917282,-6983.869610294058,-6135.6209082151545,-6372.92937909715,-28573.643097119704,-40525.88081668387,-49982.456860835184,-111304.13249780328
-5576.469668921193,-6977.8234634188975,-6130.390600012613,-6376.282140765446,-28573.397227930694,-40532.40752606482,-49977.74064275511,-111307.19468679365
-5578.481325922171,-6974.135425583771,-6123.506262720378,-6380.2160477895795,-28572.301992452383,-40537.52607554509,-49970.81160197397,-111309.76513740602
-5581.34234921245,-6967.09462608035,-6120.309963263269,-6384.55228621391,-28574.26894596445,-40547.87493322789,-49971.03511941852,-111316.53771597598
-5584.516296925103,-6969.47508686484,-6117.985381839917,-6393.64944620722,-28577.75581809948,-40557.64264555486,-49969.872828706844,-111324.0255503685
-5591.713558639713,-6958.310390509414,-6108.821166613241,-6389.000283360516,-28572.570213385847,-40558.93904673327,-49965.35777632687,-111323.01972186801
-5596.0050935751315,-6955.13644279676,-6103.099120032683,-6393.627094462764,-28572.257288963472,-40563.9234857468,-49960.79802045799,-111325.6795794582
-5599.447262221249,-6947.346859854086,-6101.914477576552,-6394.141184585236,-28574.09013200881,-40571.41132013933,-49965.26836934905,-111331.11105336083
-5608.142090814364,-6945.402258086475,-6096.393596696091,-6397.493946253532,-28573.061951763866,-40574.04882598505,-49960.55215126898,-111331.87101267232
-5614.802910662045,-6935.388676570497,-6095.074843773227,-6393.940018885139,-28573.26311746396,-40579.03326499859,-49965.44718330469,-111334.68733247368
-5612.67949493879,-6927.867314561286,-6090.000997781873,-6395.236420063547,-28571.98906803001,-40581.469605144215,-49961.200351858184,-111334.44146328467
-5619.228556064196,-6915.763844938738,-6087.363491936147,-6388.5532484714095,-28570.580908129326,-40584.1294627344,-49964.8436862044,-111334.86614642933
-5627.5210532571145,-6908.488352118535,-6083.3178261897365,-6390.296684538924,-28570.066818006853,-40587.23635521369,-49961.31211058046,-111335.31318131843
-5634.807721949544,-6898.810046769387,-6082.5578668782555,-6384.038196091437,-28569.865652306755,-40590.36559943743,-49965.98362517162,-111336.67663773021
-5635.008887649642,-6892.529206577445,-6082.8484395561745,-6389.044986849426,-28573.55369014188,-40597.56286115204,-49966.20714261617,-111340.8787656878
-5641.245024352673,-6884.247885256755,-6082.5578668782555,-6383.8593821357945,-28574.47011166455,-40603.75429436616,-49971.30334035198,-111344.05271340045
-5639.501588285159,-6875.02779066894,-6077.551076120267,-6384.1499548137135,-28573.55369014188,-40609.6328031579,-49967.48119205012,-111345.05854190094
-5642.4296668088045,-6862.6002207517895,-6078.020462753829,-6379.724309411563,-28575.18536748712,-40617.053582317065,-49972.823258974946,-111348.81363496944
-5649.090486656486,-6853.771281691943,-6076.34408191968,-6380.931303612149,-28576.526472154437,-40624.675527176325,-49971.906837452276,-111351.3840855818
-5654.901940214866,-6844.1712074483885,-6076.34408191968,-6375.365719242778,-28576.906451810177,-40629.25763478966,-49975.17019214275,-111352.30050710446
-5658.858198983455,-6832.347134631531,-6075.695881330476,-6374.851629120306,-28577.956983799577,-40634.107963336464,-49974.79021248701,-111352.94870769366
-5662.054498440564,-6824.2110996497995,-6079.406270910057,-6370.6495011627085,-28580.147454756196,-40636.23137905972,-49979.14880265579,-111352.30050710446
-5670.12347818893,-6816.421516707125,-6083.362529678647,-6370.046004062415,-28583.455512935583,-40639.24886456119,-49981.763956757066,-111352.34521059337
-5675.867876513944,-6810.364193959736,-6086.558829135755,-6364.301605737402,-28583.857844335776,-40636.41019301536,-49983.37328235785,-111347.91956519123
-5675.5996555804795,-6797.467237409024,-6088.3693204366355,-6357.886655078728,-28583.14258851321,-40632.61039645796,-49983.21682014666,-111341.75048372155
-5680.226466682729,-6793.600385618256,-6097.06414902975,-6353.9750997990495,-28586.785922859424,-40628.20710280027,-49987.44129984872,-111337.21307959713
-5687.200210952784,-6779.898766267153,-6103.926134577529,-6344.565015383365,-28587.41177170417,-40620.56280619655,-49990.70465453919,-111328.74176844857
-5692.519926133147,-6775.81957290406,-6114.386750982613,-6338.865320547262,-28590.920995583656,-40612.1361985369,-49994.72796854115,-111320.96336137812
-5690.642379598901,-6757.960529084269,-6119.415893485057,-6323.353209895278,-28587.9482135711,-40599.77568385311,-49996.40434937529,-111308.13346006078
-5697.034978513119,-6747.9022440793815,-6136.023239615351,-6314.099587690782,-28592.5973764178,-40586.18582322429,-50003.288686667525,-111295.97411107708
-5698.845469813999,-6729.797331070582,-6152.5858822567325,-6298.252200871969,-28595.860731108278,-40573.579439351495,-50014.28574493954,-111283.90416907122
-5703.852260571988,-6718.576755354018,-6165.371080085169,-6291.881953702206,-28600.509893954983,-40565.71162530323,-50019.89603279782,-111276.12576200078
-5704.992199539209,-6702.9417101075305,-6174.490591822933,-6277.174505850614,-28601.04633582191,-40557.1732589213,-50027.71914335718,-111267.45328515212
-5712.792958354111,-6691.095285546218,-6186.001740217417,-6270.848962169763,-28604.779077145944,-40547.38319484988,-50031.608346892404,-111258.40082864772
-5724.102941048496,-6676.924279561554,-6195.881211266663,-6257.057935840838,-28606.36605100227,-40538.95658719022,-50040.23612025215,-111250.35420064381
-5721.286621247127,-6668.531199518586,-6201.759720058409,-6254.420429995112,-28608.981205103544,-40533.234540609665,-50041.130190030366,-111244.56509882989
-5724.997010826709,-6658.472914513697,-6205.872441038185,-6244.228034523491,-28609.450591737106,-40528.9653574187,-50046.69577439973,-111240.11710168328
-5730.719057407267,-6652.750867933139,-6209.5157753844,-6241.769342633408,-28610.61288244878,-40522.25983408211,-50044.95233833222,-111233.54568881342
-5736.530510965647,-6644.715415801456,-6214.321400442291,-6230.973450061495,-28610.769344659966,-40513.944985144735,-50049.33328024546,-111226.46018582108
-5736.284641776639,-6639.719800915695,-6219.551708644833,-6227.71009537102,-28611.819876649366,-40502.81381640599,-50047.053402311016,-111216.98304617204
-5742.923109879865,-6628.856853110416,-6248.899549114651,-6199.233972934959,-28613.295091783417,-40458.44560366221,-50057.268149527095,-111183.03074634442
-5747.281700048649,-6622.564837046247,-6288.126860633714,-6185.532353583855,-28624.22509482206,-40420.693507277196,-50070.03099561107,-111154.73343786401
-5744.867711647476,-6614.97641980367,-6321.542718594399,-6162.688870750531,-28629.924789658166,-40381.91323064724,-50083.19617309525,-111125.229135183
-5746.3876302704375,-6589.227210191157,-6501.161337037246,-6066.174038192516,-28662.178356907174,-40182.46861487253,-50146.27279594813,-110978.06524968926
-5752.959043140298,-6562.639810161569,-6587.282608423545,-6018.028380635784,-28677.355191392326,-40091.74288412844,-50173.76544162815,-110906.53966743227
-5757.0717641200745,-6551.832741717428,-6574.564465828475,-6025.985601661873,-28675.142368691253,-40106.092704068746,-50161.47198217773,-110912.64169366857
-5752.1990838288175,-6548.669969877002,-6558.292395865011,-6034.300450599248,-28672.303697145428,-40123.34825078824,-50151.52545589513,-110923.70580717396
-5757.51879900918,-6545.786594842267,-6542.512064279565,-6046.795075749765,-28671.253165156028,-40142.36958531971,-50142.003612757166,-110936.15572883555
-5757.13881935344,-6549.597567271897,-6529.77156994004,-6058.14976193306,-28671.029647711475,-40158.01580643842,-50135.566310354036,-110947.51041501886
-5754.501313507714,-6546.691840492707,-6513.924183121227,-6066.442259125979,-28667.87805174328,-40170.64454205568,-50126.893833505375,-110955.37822906712
-5757.116467608985,-6549.530512038531,-6499.820232369928,-6075.472363885923,-28665.598173808838,-40181.55219334987,-50118.69074329028,-110962.77665648183
-5762.391479300437,-6544.91487680851,-6486.744461863574,-6082.356701178158,-28663.608868552314,-40194.51620513394,-50113.77335951011,-110971.0915054192
-5763.486714778747,-6550.569868155702,-6477.379080936799,-6095.790099595797,-28665.82169125339,-40209.87185357474,-50110.86763273092,-110982.2003224135
-5760.938615910843,-6546.378916070333,-6466.627891853797,-6102.361512465658,-28665.37465636428,-40225.00398457098,-50109.906507719345,-110991.63275857363
-5762.547941511624,-6545.708363736673,-6453.03803122497,-6111.659838159066,-28663.92179297469,-40239.82319114485,-50103.55861229404,-111000.23818018893
-5762.8832176784545,-6536.7676659545505,-6443.270318898001,-6115.705503905476,-28663.72062727459,-40257.19049658662,-50105.65967627284,-111010.8999622941
-5761.720926966778,-6532.587889741408,-6430.775693747484,-6124.869719132152,-28662.804205751923,-40273.104938638804,-50101.59165878197,-111020.42180543207
-5767.130049124962,-6521.490248619348,-6419.912745942205,-6124.087408076216,-28660.166699906196,-40284.34786609982,-50102.552783793544,-111026.43442469054
-5770.348700326526,-6521.3896657692985,-6412.357856316311,-6136.962012882473,-28664.078255185876,-40303.19038667565,-50102.64219077137,-111039.13021554115
-5770.23694160425,-6508.269191774034,-6399.796175932429,-6132.73753318042,-28659.42909233917,-40314.38861064775,-50103.335094849484,-111044.24876502142
-5768.448802047826,-6498.6691175304795,-6387.055681592904,-6139.510111750378,-28657.81976673839,-40328.42550616569,-50099.28942910307,-111052.07187558078
-5770.885142193454,-6484.66574962923,-6375.5221814539655,-6133.5645477252665,-28653.05884516941,-40336.94152080316,-50100.675237259304,-111055.89402388263
-5775.467249806792,-6475.065675385675,-6367.207332516591,-6143.913405408073,-28655.91986845969,-40357.01338732403,-50101.792824482065,-111068.99214613345
-5773.075613150074,-6462.28047755724,-6358.758373112485,-6140.292422806314,-28654.24348762554,-40369.79858515246,-50107.00078094015,-111076.63644273716
-5774.90845619541,-6448.221230294852,-6345.928471795139,-6142.751114696398,-28651.158946890708,-40380.348608535365,-50103.31274310502,-111081.8220474508
-5776.853057963021,-6438.196472906647,-6341.5922333708095,-6139.241890816915,-28651.069539912885,-40385.62362022682,-50109.34771410796,-111085.97947191948
-5776.003691673719,-6435.525439444237,-6338.664154847164,-6145.612137986677,-28653.57293529188,-40388.596402239375,-50109.66063853033,-111090.20395162153
-5772.069784649585,-6437.123589172792,-6337.881843791229,-6143.64518447461,-28654.802281236924,-40388.0823121169,-50114.309801377036,-111091.94738768906
-5772.025081160675,-6432.876757726283,-6332.4950733774995,-6146.662669976076,-28654.7128742591,-40390.764521451536,-50112.2310891427,-111094.36137609022
-5776.04839516263,-6426.640621023253,-6325.074294218337,-6139.957146639485,-28650.175470134673,-40388.41758828373,-50110.55470830855,-111092.21560862251
-5777.076575407574,-6419.488062797554,-6320.000448226982,-6142.572300740755,-28650.667208512692,-40394.407855797755,-50110.21943214172,-111096.59655053575
-5774.014386417197,-6415.453572923372,-6315.798320269385,-6141.030030373339,-28650.28722885695,-40398.09589363288,-50111.582888553494,-111099.34581510375
-5773.2767788501715,-6406.45699578011,-6309.7186457775415,-6141.410010029079,-28649.70608350111,-40404.75671348056,-50111.33701936448,-111103.34677736125
-5776.227209118272,-6403.730082956563,-6304.957724208561,-6141.07473386225,-28649.504917801016,-40409.69644900518,-50111.851109486954,-111106.69953902955
-5780.384633586959,-6392.464803751089,-6297.24637237148,-6138.258414060881,-28646.7109497441,-40413.89857696278,-50110.331190863995,-111108.44297509706
-5782.820973732588,-6388.0838618378475,-6289.6467792566755,-6136.783198926831,-28644.14049913174,-40416.53608280851,-50107.20194664025,-111109.56056231984
-5786.62077028999,-6380.249575406263,-6286.763404221941,-6136.939661138018,-28645.459252054603,-40424.00156545658,-50110.73352226419,-111114.99203622247
-5785.391424344948,-6382.048890834914,-6283.567104764832,-6141.4994170069,-28647.9626474336,-40430.72944053763,-50111.20290889775,-111120.06588221382
-5782.977435943775,-6372.2923543801735,-6277.19685759507,-6136.336164037724,-28645.079272398863,-40432.31641439396,-50111.00174319765,-111120.04353046937
-5784.452651077825,-6372.135892168986,-6273.1511918486585,-6140.717105950965,-28646.509784044003,-40436.898522007294,-50109.481824574694,-111123.61980958222
-5788.721834268789,-6368.492557822771,-6271.363052292234,-6137.945489638507,-28647.269743355482,-40440.34069065341,-50113.5274903211,-111126.14555670567
-5785.391424344948,-6368.40315084495,-6266.5797789787985,-6141.588823984722,-28647.627371266768,-40442.73232731013,-50110.308839119534,-111127.88899277318
-5784.229133633272,-6362.703456008847,-6263.227017310503,-6135.553852981789,-28646.04039741044,-40442.352347654385,-50112.63342054289,-111127.17373695062
-5787.38072960147,-6362.63640077548,-6259.270758541913,-6140.068905361761,-28647.09092939984,-40445.30277792249,-50109.5265280636,-111129.34185616278
-5786.732529012266,-6357.1490475117025,-6256.789714907374,-6133.430437258535,-28645.638066010248,-40443.64874883279,-50111.940516464776,-111128.53719336238
-5778.976473686275,-6356.433791689133,-6250.911206115628,-6135.755018681886,-28644.38636832075,-40442.55351335448,-50105.637324528376,-111128.09015847328
-5778.19416263034,-6353.002798915244,-6248.765438647919,-6128.602460456188,-28642.24060085304,-40438.06081271897,-50106.50904256214,-111126.30201891686
-5781.122241153985,-6357.417268445167,-6246.28439501338,-6134.436265759024,-28643.894629942733,-40437.68083306323,-50101.524603548605,-111128.11251021773
-5783.558581299613,-6363.396360086961,-6247.223168280503,-6131.575242468744,-28644.43107180966,-40433.88103650582,-50102.351618093446,-111128.33602766228
-5780.563447542602,-6367.028518560948,-6242.059915311327,-6135.64325995961,-28643.00056016452,-40430.79649577099,-50092.62860925539,-111127.37490265071
-5777.52361029668,-6375.1086741815425,-6244.608014179232,-6136.40321927109,-28645.593362521337,-40429.29892889249,-50093.18740286677,-111129.83359454079
-5773.589703272546,-6386.586294959342,-6243.8033513788405,-6145.522731008856,-28648.05205441142,-40430.550626581986,-50086.280713830085,-111133.78985330938
-5771.086307893552,-6396.018731119482,-6241.143493788659,-6143.868701919163,-28645.503955543514,-40424.67211779024,-50079.46343177121,-111131.75584456394
-5770.5722177710795,-6406.2223024633295,-6239.623575165699,-6152.809399701286,-28647.359150333305,-40425.655594546275,-50071.43915551176,-111134.86273704324
-5777.300092852127,-6413.9671819170935,-6233.700362885042,-6150.7083357224865,-28642.173545619673,-40417.63131828682,-50060.62091119539,-111130.0794637298
-5776.3836713294595,-6424.763074489007,-6234.61678440771,-6162.241835861425,-28646.84506021083,-40423.80039975648,-50056.485838471155,-111136.3826556662
-5778.909418452909,-6434.564314432659,-6230.034676794372,-6164.432306818046,-28644.833403209857,-40422.48164683362,-50048.70743140071,-111134.97449576552
-5778.507087052713,-6437.51474470076,-6226.3689907037015,-6170.355519098702,-28645.23573461005,-40426.840237002405,-50043.45477145371,-111137.00850451094
-5786.1290319119735,-6444.834941009873,-6223.3738569466905,-6176.256379634903,-28646.19685962163,-40431.19882717119,-50039.163236518296,-111139.22132721203
-5783.022139432685,-6442.152731675236,-6217.383589432668,-6178.290388380336,-28644.8110514654,-40437.81494352996,-50035.49755042762,-111140.6294871127
-5787.671302279389,-6441.862158997317,-6212.734426585964,-6182.470164593478,-28645.392196821238,-40445.59335060041,-50033.642355637836,-111143.62462086971
-5792.991017459753,-6435.313097871912,-6209.292257939846,-6182.313702382291,-28645.950990432622,-40452.231818703636,-50036.12339927237,-111146.95503079356
-5796.500241339236,-6436.900071728238,-6205.447757893534,-6185.778222772864,-28646.934467188654,-40456.00926351658,-50034.67053588278,-111149.39137093919
-5789.168869157895,-6431.356839103322,-6202.407920647612,-6182.783089015853,-28646.152156132717,-40457.68564435073,-50036.81630335049,-111150.06192327285
-5791.7616715147105,-6432.116798414803,-6195.367121144191,-6183.587751816243,-28643.24642935353,-40455.38341467183,-50030.33429745845,-111147.04443777139
-5790.442918591848,-6430.496296941793,-6192.37198738718,-6178.893885480629,-28641.34653107483,-40452.76826057056,-50030.44605618073,-111145.05513251486
-5786.799584245633,-6439.03466332372,-6196.931743256062,-6192.7296152984645,-28650.53309804596,-40463.474746164655,-50034.06703878249,-111155.24752798647
-5784.162078399906,-6439.191125534908,-6193.757795543408,-6187.521658840377,-28649.035531167454,-40464.39116768732,-50036.03399229455,-111154.487568675
-5785.547886556135,-6438.3305833733775,-6189.198039674526,-6193.042539720838,-28649.728435245568,-40468.66035087829,-50033.17296900427,-111156.07454253132
-5785.234962133761,-6436.676554283686,-6188.326321640769,-6189.332150141257,-28649.840193967844,-40468.839164833924,-50037.28568998405,-111155.67221113112
-5780.786964987155,-6437.827669123134,-6184.437118105545,-6195.769452544386,-28650.75661549051,-40471.87900207985,-50033.73176261566,-111157.39329545418
-5784.989092944753,-6437.168292661702,-6181.687853537543,-6190.695606553031,-28648.990827678543,-40470.33673171243,-50034.71523937169,-111156.47687393152
-5786.397252845437,-6439.973436590843,-6178.491554080433,-6198.183440945559,-28651.069539912885,-40476.34935097091,-50031.04955328102,-111161.19309201158
-5786.330197612071,-6442.007445336276,-6177.485725579944,-6195.210658933003,-28651.00248467952,-40477.98102831615,-50033.53059691556,-111163.33885947929
-5785.6596452784115,-6440.152250546485,-6170.4896295654335,-6197.736406056453,-28648.700255000625,-40479.18802251673,-50025.75218984511,-111163.69648739058
-5791.180526158872,-6443.348550003595,-6171.294292365825,-6197.088205467249,-28650.443691068136,-40480.77499637306,-50028.54615790203,-111167.11630429224
-5794.443880849348,-6447.5506779611915,-6168.120344653171,-6202.564382858799,-28651.04718816843,-40482.16080452929,-50023.47231191067,-111169.95497583807
-5788.520668568692,-6453.328603902889,-6165.102859151704,-6198.965752001495,-28648.186164878152,-40475.09765328141,-50019.11372174189,-111167.76450488144
-5790.197049402839,-6461.766387434767,-6164.186437629037,-6206.051254993828,-28650.15311839022,-40475.6564468928,-50014.15163447281,-111171.05021131638
-5791.649912792434,-6471.131768361542,-6162.890036450629,-6206.319475927291,-28649.616676523292,-40471.4543189352,-50010.284782682036,-111170.2902520049
-5786.6654737789,-6479.468969043371,-6163.068850406272,-6213.315571941802,-28652.164775391197,-40472.840127091426,-50006.9543727582,-111173.77712413993
-5787.961874957308,-6492.030649427254,-6163.31471959528,-6216.690685354553,-28652.902382958222,-40469.8002898455,-50002.12639595585,-111174.82765612933
-5791.135822669962,-6501.00487482606,-6159.447867804512,-6217.830624321774,-28649.52726954547,-40462.088938008426,-49991.062282450475,-111173.01716482844
-5797.126090183984,-6522.8537050311215,-6160.006661415895,-6222.256269723925,-28648.610848022803,-40448.90140877979,-49978.835878233425,-111171.5419496944
-5792.588686059557,-6540.3439450673995,-6159.850199204708,-6223.03858077986,-28646.04039741044,-40435.2444929176,-49965.961273427165,-111168.65857465967
-5790.018235447197,-6560.147590654802,-6161.347766083213,-6227.732447115475,-28646.330970088362,-40426.1920364132,-49954.65129073278,-111168.23389151502
-5796.321427383594,-6568.663605292274,-6166.26514986338,-6230.504063427933,-28649.616676523292,-40426.99669921359,-49952.259654076064,-111172.5924816838
-5800.054168707629,-6575.246194034362,-6166.332205096746,-6234.8179501078075,-28651.18129863516,-40431.64586206029,-49946.045869117486,-111176.97342359704
-5799.070691951596,-6563.3550659841385,-6163.404126573101,-6228.559461660321,-28648.834365467355,-40438.28433016352,-49944.10126734988,-111179.63328118721
-5804.05513096513,-6549.742853610856,-6153.658765990587,-6225.161996503115,-28643.67111249818,-40445.72746106714,-49935.16056956775,-111180.30383352088
-5801.864660008509,-6529.7827458122665,-6151.580053756244,-6219.462301667011,-28643.894629942733,-40459.58554262943,-49940.25676730356,-111185.8470661458
-5800.635314063467,-6520.67440994673,-6150.9989084004055,-6227.061894781816,-28649.370807334282,-40479.72446438366,-49944.16832258324,-111196.97823488453
-5800.81412801911,-6505.788148139495,-6149.83661768873,-6223.03858077986,-28651.226002124073,-40495.01305759109,-49952.70668896517,-111204.3990140437
-5805.798567032643,-6487.113265647085,-6137.364344282669,-6220.199909234037,-28645.638066010248,-40503.48436873965,-49946.00116562858,-111204.37666229924
-5807.854927522532,-6468.315448560173,-6133.653954703088,-6213.449682408534,-28644.453423554114,-40514.079095611465,-49952.59493024289,-111207.57296175635
-5803.161061186917,-6456.80430016569,-6126.993134855406,-6217.517699899399,-28644.8110514654,-40526.97605216218,-49952.21495058715,-111211.84214494731
-5805.7315117992775,-6445.3713828767995,-6125.808492399275,-6214.030827764372,-28646.129804388263,-40537.92840694528,-49960.88742743581,-111216.37954907175
-5805.418587376904,-6433.74847576004,-6118.20889928447,-6217.115368499204,-28645.14632763223,-40548.94781696174,-49959.43456404621,-111219.7993659734
-5802.870488508998,-6420.404484320223,-6114.453806215979,-6211.013342262905,-28644.296961342927,-40557.776756021594,-49965.8942181938,-111223.21918287507
-5799.473023351792,-6404.825318434872,-6104.909611333563,-6209.828699806774,-28641.435938052648,-40567.58917183747,-49964.016671659556,-111225.99079918752
-5805.217421676805,-6387.759761543246,-6099.656951386565,-6201.178574702571,-28639.08900488484,-40575.7252068192,-49969.82812521793,-111229.03063643345
-5805.597401332546,-6370.079531679097,-6095.141899006593,-6202.385568903157,-28640.877144441267,-40591.326724449005,-49974.209067131174,-111237.501947582
-5800.635314063467,-6355.863822205523,-6092.057358271762,-6196.015321733395,-28641.234772352553,-40602.77081761012,-49982.34510211291,-111243.82749126285
-5795.67322679439,-6336.797784185146,-6085.888276802097,-6193.087243209749,-28640.921847930178,-40616.025402072126,-49986.21195390367,-111250.73418029955
-5800.411796618914,-6319.899865376934,-6082.110831989149,-6186.225257661969,-28640.72068223008,-40626.46366673275,-49993.14099468482,-111256.67974432466
-5799.964761729809,-6297.793990110635,-6075.226494696915,-6179.922065725573,-28638.820783951378,-40637.95246338278,-49997.074901708955,-111261.86534903829
-5798.95893322932,-6282.259527714197,-6071.538456861789,-6173.797687744819,-28638.86548744029,-40648.658948976874,-50003.780425045545,-111267.85561655232
-5801.641142563956,-6257.5384983466265,-6064.251788169359,-6165.035803918338,-28636.04916763892,-40658.13608862592,-50007.87079428087,-111271.56600613189
-5801.663494308412,-6245.334445874029,-6062.731869546398,-6162.666519006076,-28638.61961825128,-40670.49660330971,-50015.805663562496,-111279.43382018016
-5795.784985516666,-6222.65860112412,-6054.417020609024,-6151.021260144861,-28633.679882726658,-40675.90572546789,-50018.42081766377,-111279.97026204709
-5796.410834361414,-6209.303433812074,-6050.43841009598,-6147.7132019654755,-28633.8586966823,-40684.39938836091,-50022.600593876916,-111284.23944523805
-5796.969627972798,-6194.148951071376,-6051.220721151915,-6143.622832730154,-28636.98794090604,-40695.9552402443,-50034.20114924922,-111291.54846567495
-5788.252447635227,-6185.945860856278,-6046.929186216496,-6141.633527473632,-28636.876182183765,-40702.92898451436,-50036.503378928115,-111295.10239304333
-5786.911342967909,-6168.824424603514,-6044.157569904038,-6132.558719224778,-28635.445670538626,-40708.561624117094,-50043.79004762055,-111296.97993957758
-5790.57702905858,-6158.632029131893,-6037.742619245365,-6130.100027334694,-28633.34460655983,-40713.05432475261,-50043.23125400916,-111298.03047156698
